,GEOID,STATE,COUNTY,TRACT,LAT,LON
1268,36047021800,36,047,21800,40.6343541,-73.9978229
1269,36047021900,36,047,21900,40.6719739,-73.9552593
1270,36047022000,36,047,22000,40.6361633,-73.9955594
1271,36047022100,36,047,22100,40.676133,-73.9543632
1272,36047022200,36,047,22200,40.6382394,-73.9929635
1273,36047022400,36,047,22400,40.6405156,-73.9903118
1274,36047022600,36,047,22600,40.641984,-73.9863474
1275,36047022700,36,047,22700,40.6815079,-73.9572525
1276,36047022800,36,047,22800,40.6391243,-73.9815297
1277,36047022900,36,047,22900,40.6851317,-73.9567616
1278,36047023000,36,047,23000,40.637816,-73.984281
1279,36047023100,36,047,23100,40.6857866,-73.9608381
1280,36047023200,36,047,23200,40.6360998,-73.9862206
1281,36047023300,36,047,23300,40.6887957,-73.9574901
1282,36047023400,36,047,23400,40.6338712,-73.9879406
1283,36047023500,36,047,23500,40.692513,-73.9577849
1284,36047023600,36,047,23600,40.6321905,-73.9896876
1285,36047023800,36,047,23800,40.6305112,-73.9914376
1286,36047024000,36,047,24000,40.6288316,-73.9931862
1287,36047024100,36,047,24100,40.6922221,-73.9538035
1288,36047024200,36,047,24200,40.6258678,-73.9928098
1289,36047024300,36,047,24300,40.6874555,-73.952856
1290,36047024400,36,047,24400,40.6217475,-73.9862364
1291,36047024500,36,047,24500,40.682881,-73.9519012
1292,36047024600,36,047,24600,40.6181698,-73.9811393
1293,36047024700,36,047,24700,40.6794357,-73.9493245
1294,36047024800,36,047,24800,40.6213629,-73.9899931
1295,36047024900,36,047,24900,40.6829833,-73.9483904
1296,36047025000,36,047,25000,40.6236257,-73.9958382
1297,36047025100,36,047,25100,40.6878546,-73.9493878
1298,36047025200,36,047,25200,40.6198289,-73.9921391
1299,36047025300,36,047,25300,40.692622,-73.9503366
1300,36047025400,36,047,25400,40.6166972,-73.9838448
1301,36047025500,36,047,25500,40.6973922,-73.9512862
1302,36047025600,36,047,25600,40.614995,-73.9856662
1303,36047025700,36,047,25700,40.698218,-73.9473445
1304,36047025800,36,047,25800,40.6132884,-73.9874098
1305,36047025901,36,047,25901,40.6949675,-73.946224
1306,36047025902,36,047,25902,40.696966,-73.945154
1307,36047026000,36,047,26000,40.6169171,-73.9923457
1308,36047026100,36,047,26100,40.6923989,-73.9457142
1309,36047026200,36,047,26200,40.6187285,-73.9970786
1310,36047026300,36,047,26300,40.6894684,-73.9451314
1311,36047026400,36,047,26400,40.6148679,-73.9974816
1312,36047026500,36,047,26500,40.6869045,-73.9446206
1313,36047026600,36,047,26600,40.6126303,-73.9903254
1314,36047026700,36,047,26700,40.6839731,-73.9440382
1315,36047026800,36,047,26800,40.6104494,-73.9903619
1316,36047026900,36,047,26900,40.6812827,-73.9433173
1317,36047027000,36,047,27000,40.6058611,-73.989985
1318,36047027100,36,047,27100,40.6787263,-73.9368676
1319,36047027200,36,047,27200,40.6081765,-73.9927384
1320,36047027300,36,047,27300,40.6810841,-73.9374383
1321,36047027400,36,047,27400,40.6109495,-73.995292
1322,36047027500,36,047,27500,40.6838975,-73.9381789
1323,36047027600,36,047,27600,40.6108964,-73.999489
1324,36047027700,36,047,27700,40.6868289,-73.9387604
1325,36047027800,36,047,27800,40.6068585,-74.0012211
1326,36047027900,36,047,27900,40.6897594,-73.9393446
1327,36047028000,36,047,28000,40.6011057,-74.0073298
1328,36047028100,36,047,28100,40.6926888,-73.9399286
1329,36047028200,36,047,28200,40.60025,-74.0054401
1330,36047028300,36,047,28300,40.6952563,-73.9404379
1331,36047028400,36,047,28400,40.6056742,-73.9989428
1332,36047028501,36,047,28501,40.6994266,-73.9420907
1333,36047028502,36,047,28502,40.6974508,-73.9408852
1334,36047028600,36,047,28600,40.5987719,-74.0019272
1335,36047028700,36,047,28700,40.6956337,-73.9354207
1336,36047028800,36,047,28800,40.6045113,-73.9965623
1337,36047028900,36,047,28900,40.6930489,-73.9330068
1338,36047029000,36,047,29000,40.6031741,-73.9943478
1339,36047029100,36,047,29100,40.6904272,-73.933541
1340,36047029200,36,047,29200,40.5972222,-74.000797
1341,36047029300,36,047,29300,40.6874968,-73.9329582
1342,36047029400,36,047,29400,40.594277,-74.0005407
1343,36047029500,36,047,29500,40.684566,-73.9323759
1344,36047029600,36,047,29600,40.6009574,-73.9930188
1345,36047029700,36,047,29700,40.6812727,-73.9316176
1346,36047029800,36,047,29800,40.6008233,-73.9879075
1347,36047029900,36,047,29900,40.678138,-73.925833
1348,36047030000,36,047,30000,40.5974031,-73.9887444
1349,36047030100,36,047,30100,40.6776216,-73.9162281
1350,36047030200,36,047,30200,40.5957121,-73.990647
1351,36047030300,36,047,30300,40.675116,-73.9179374
1352,36047030400,36,047,30400,40.5903112,-73.9964693
1353,36047030500,36,047,30500,40.6773162,-73.9590607
1354,36047030600,36,047,30600,40.5911556,-73.9861335
1355,36047030700,36,047,30700,40.675574,-73.9262028
1356,36047030800,36,047,30800,40.5865418,-73.9795129
1357,36047030900,36,047,30900,40.6760588,-73.9329861
1358,36047031100,36,047,31100,40.6764143,-73.9390103
1359,36047031300,36,047,31300,40.6765685,-73.9443073
1360,36047031400,36,047,31400,40.5845064,-73.9941004
1361,36047031500,36,047,31500,40.6769054,-73.9499241
1362,36047031701,36,047,31701,40.6738669,-73.9501241
1363,36047031702,36,047,31702,40.671193,-73.950375
1364,36047031900,36,047,31900,40.6668852,-73.9493978
1365,36047032100,36,047,32100,40.6668692,-73.9521834
1366,36047032300,36,047,32300,40.6665474,-73.9550745
1367,36047032500,36,047,32500,40.6672983,-73.9577655
1368,36047032600,36,047,32600,40.5765299,-73.9882138
1369,36047032700,36,047,32700,40.6626465,-73.9587961
1370,36047032800,36,047,32800,40.5763672,-73.9976847
1371,36047032900,36,047,32900,40.6632636,-73.9484196
1372,36047033000,36,047,33000,40.5801748,-73.9994611
1373,36047033100,36,047,33100,40.6641582,-73.9420074
1374,36047033300,36,047,33300,40.6658373,-73.9425263
1375,36047033500,36,047,33500,40.6675941,-73.9423885
1376,36047033600,36,047,33600,40.5759939,-74.0085888
1377,36047033700,36,047,33700,40.6694017,-73.9421815
1378,36047033900,36,047,33900,40.6712119,-73.9420151
1379,36047034000,36,047,34000,40.5723223,-73.9964764
1380,36047034100,36,047,34100,40.6735662,-73.9445868
1381,36047034200,36,047,34200,40.5741077,-73.9968627
1382,36047034300,36,047,34300,40.673503,-73.9388377
1383,36047034500,36,047,34500,40.6732279,-73.9336927
1384,36047034700,36,047,34700,40.6726583,-73.9279722
1385,36047034800,36,047,34800,40.5811474,-73.9833076
1386,36047034900,36,047,34900,40.6682771,-73.9297783
1387,36047035000,36,047,35000,40.5775689,-73.9789089
1388,36047035100,36,047,35100,40.6684292,-73.9325474
1389,36047035200,36,047,35200,40.5720992,-73.9824606
1390,36047035300,36,047,35300,40.6685796,-73.9353139
1391,36047035400,36,047,35400,40.5801351,-73.9726195
1392,36047035500,36,047,35500,40.664405,-73.9334722
1393,36047035601,36,047,35601,40.5809306,-73.9696827
1394,36047035602,36,047,35602,40.5778698,-73.9701982
1395,36047035700,36,047,35700,40.6680351,-73.9268254
1396,36047035900,36,047,35900,40.670438,-73.9238445
1397,36047036001,36,047,36001,40.5757857,-73.9655587
1398,36047036002,36,047,36002,40.5763621,-73.9612376
1399,36047036100,36,047,36100,40.6695878,-73.9199218
1400,36047036200,36,047,36200,40.578117,-73.9640008
1401,36047036300,36,047,36300,40.6721757,-73.9169923
1402,36047036400,36,047,36400,40.5801614,-73.963864
1403,36047036501,36,047,36501,40.6750312,-73.9115137
1404,36047036502,36,047,36502,40.6747083,-73.9075706
1405,36047036600,36,047,36600,40.582856,-73.9637871
1406,36047036700,36,047,36700,40.6775488,-73.9046133
1407,36047036900,36,047,36900,40.67965,-73.9092283
1408,36047037000,36,047,37000,40.5878345,-73.9631544
1409,36047037100,36,047,37100,40.6802873,-73.9138395
1410,36047037300,36,047,37300,40.6839488,-73.9152154
1411,36047037401,36,047,37401,40.5879979,-73.9677549
1412,36047037402,36,047,37402,40.5867949,-73.9719966
1413,36047037500,36,047,37500,40.68762,-73.9215167
1414,36047037700,36,047,37700,40.6840883,-73.9201876
1415,36047037900,36,047,37900,40.6804989,-73.9193657
1416,36047038100,36,047,38100,40.6810478,-73.9254263
1417,36047038200,36,047,38200,40.5915231,-73.981484
1418,36047038300,36,047,38300,40.6845246,-73.9262056
1419,36047038500,36,047,38500,40.6874554,-73.9267891
1420,36047038600,36,047,38600,40.5923501,-73.9751117
1421,36047038700,36,047,38700,40.6905393,-73.9277496
1422,36047038800,36,047,38800,40.5929248,-73.9692516
1423,36047038900,36,047,38900,40.6994385,-73.9372346
1424,36047039000,36,047,39000,40.5929694,-73.9644266
1425,36047039100,36,047,39100,40.699795,-73.933655
1426,36047039200,36,047,39200,40.59585,-73.9630396
1427,36047039300,36,047,39300,40.6956279,-73.9300046
1428,36047039400,36,047,39400,40.598493,-73.9650691
1429,36047039500,36,047,39500,40.6929683,-73.9247375
1430,36047039600,36,047,39600,40.5973496,-73.9697067
1431,36047039700,36,047,39700,40.6889488,-73.9191404
1432,36047039800,36,047,39800,40.5954468,-73.9755124
1433,36047039900,36,047,39900,40.6902356,-73.917553
1434,36047040000,36,047,40000,40.5978088,-73.9761352
1435,36047040100,36,047,40100,40.6864591,-73.9127408
1436,36047040200,36,047,40200,40.5960009,-73.9827234
1437,36047040300,36,047,40300,40.6845226,-73.9082094
1438,36047040400,36,047,40400,40.6021856,-73.9854194
1439,36047040500,36,047,40500,40.6815808,-73.9051926
1440,36047040600,36,047,40600,40.6005116,-73.9823218
1441,36047040700,36,047,40700,40.6843029,-73.9012184
1442,36047040800,36,047,40800,40.6012012,-73.9791341
1443,36047040900,36,047,40900,40.6910417,-73.9046452
1444,36047041000,36,047,41000,40.6009797,-73.9754514
1445,36047041100,36,047,41100,40.6878791,-73.9071495
1446,36047041200,36,047,41200,40.6041574,-73.9741916
1447,36047041300,36,047,41300,40.6898146,-73.91062
1448,36047041401,36,047,41401,40.6017065,-73.9710654
1449,36047041402,36,047,41402,40.6024158,-73.9679374
1450,36047041500,36,047,41500,40.6919502,-73.9143896
1451,36047041600,36,047,41600,40.6024112,-73.9634864
1452,36047041700,36,047,41700,40.6937625,-73.9179179
1453,36047041800,36,047,41800,40.6054,-73.9648517
1454,36047041900,36,047,41900,40.6953233,-73.9210331
1455,36047042000,36,047,42000,40.6092377,-73.9643322
1456,36047042100,36,047,42100,40.6970293,-73.9240384
1457,36047042200,36,047,42200,40.6068679,-73.969988
1458,36047042300,36,047,42300,40.6990021,-73.9272887
1459,36047042400,36,047,42400,40.6067483,-73.9760484
1460,36047042500,36,047,42500,40.7014485,-73.9309587
1461,36047042600,36,047,42600,40.605675,-73.9801891
1462,36047042700,36,047,42700,40.7036936,-73.9271843
1463,36047042800,36,047,42800,40.6056458,-73.9843266
1464,36047042900,36,047,42900,40.7017991,-73.9234556
1465,36047043000,36,047,43000,40.6092493,-73.984202
1466,36047043100,36,047,43100,40.6996605,-73.919698
1467,36047043200,36,047,43200,40.6106815,-73.9806847
1468,36047043300,36,047,43300,40.697522,-73.915939
1469,36047043400,36,047,43400,40.6100424,-73.9769277
1470,36047043500,36,047,43500,40.695384,-73.9121802
1471,36047043600,36,047,43600,40.61313,-73.9778573
1472,36047043700,36,047,43700,40.6932405,-73.9084407
1473,36047043800,36,047,43800,40.6103301,-73.9710945
1474,36047043900,36,047,43900,40.6975122,-73.909371
1475,36047044000,36,047,44000,40.6130385,-73.9709769
1476,36047044100,36,047,44100,40.7014036,-73.9140585
1477,36047044200,36,047,44200,40.6123965,-73.9655936
1478,36047044300,36,047,44300,40.7032963,-73.9167103
1479,36047044400,36,047,44400,40.6157674,-73.969322
1480,36047044500,36,047,44500,40.7049927,-73.9197067
1481,36047044600,36,047,44600,40.6152294,-73.9760576
1482,36047044700,36,047,44700,40.7066641,-73.9226498
1483,36047044800,36,047,44800,40.6180934,-73.9732468
1484,36047044900,36,047,44900,40.7176049,-73.929984
1485,36047045000,36,047,45000,40.6216296,-73.9728811
1486,36047045200,36,047,45200,40.6201743,-73.9681621
1487,36047045300,36,047,45300,40.7065882,-73.9289498
1488,36047045400,36,047,45400,40.6186826,-73.9650024
1489,36047045600,36,047,45600,40.626163,-73.9666205
1490,36047045800,36,047,45800,40.6257018,-73.9690061
1491,36047046000,36,047,46000,40.632163,-73.965733
1492,36047046201,36,047,46201,40.6276229,-73.9735164
1493,36047046202,36,047,46202,40.6245015,-73.9742801
1494,36047046400,36,047,46400,40.6245752,-73.9783945
1495,36047046800,36,047,46800,40.6214938,-73.9807596
1496,36047047000,36,047,47000,40.625589,-73.9867507
1497,36047047200,36,047,47200,40.6270361,-73.9841274
1498,36047047400,36,047,47400,40.6286836,-73.9823658
1499,36047047600,36,047,47600,40.6305694,-73.9805808
1500,36047047700,36,047,47700,40.7182382,-73.9421434
1501,36047047800,36,047,47800,40.6333984,-73.9788744
1502,36047048000,36,047,48000,40.6302924,-73.9744758
1503,36047048100,36,047,48100,40.7138604,-73.9384989
1504,36047048200,36,047,48200,40.6332232,-73.9695207
1505,36047048400,36,047,48400,40.6342861,-73.9736271
1506,36047048500,36,047,48500,40.70784,-73.9363492
1507,36047048600,36,047,48600,40.6389191,-73.9784252
1508,36047048800,36,047,48800,40.6404769,-73.9762086
1509,36047048900,36,047,48900,40.7029213,-73.9392589
1510,36047049000,36,047,49000,40.6381165,-73.9730214
1511,36047049100,36,047,49100,40.7035729,-73.9440999
1512,36047049200,36,047,49200,40.640907,-73.9702046
1513,36047049300,36,047,49300,40.7078076,-73.9413538
1514,36047049400,36,047,49400,40.6429642,-73.9738207
1515,36047049500,36,047,49500,40.7123628,-73.9433572
1516,36047049600,36,047,49600,40.643687,-73.9804383
1517,36047049700,36,047,49700,40.7162254,-73.9446004
1518,36047049800,36,047,49800,40.6454295,-73.9826813
1519,36047049900,36,047,49900,40.7209167,-73.9468849
1520,36047050000,36,047,50000,40.6482579,-73.9774537
1521,36047050100,36,047,50100,40.7157329,-73.9489472
1522,36047050202,36,047,50202,40.6534936,-73.9753253
1523,36047050300,36,047,50300,40.7122018,-73.9474623
1524,36047050400,36,047,50400,40.6487119,-73.9735497
1525,36047050500,36,047,50500,40.708052,-73.9449451
1526,36047050600,36,047,50600,40.6489784,-73.9668581
1527,36047050700,36,047,50700,40.701408,-73.9470118
1528,36047050801,36,047,50801,40.6512352,-73.9607363
1529,36047050803,36,047,50803,40.6539088,-73.9606234
1530,36047050804,36,047,50804,40.652835,-73.963573
1531,36047050900,36,047,50900,40.7032772,-73.9505645
1532,36047051001,36,047,51001,40.6461218,-73.9597677
1533,36047051002,36,047,51002,40.6487514,-73.9603672
1534,36047051100,36,047,51100,40.7075596,-73.9485791
1535,36047051200,36,047,51200,40.6465525,-73.9633611
1536,36047051300,36,047,51300,40.7117883,-73.9521808
1537,36047051400,36,047,51400,40.6427917,-73.9614284
1538,36047051500,36,047,51500,40.7191334,-73.9505274
1539,36047051601,36,047,51601,40.6386247,-73.9567096
1540,36047051602,36,047,51602,40.6416145,-73.9581438
1541,36047051700,36,047,51700,40.7206502,-73.9545002
1542,36047051800,36,047,51800,40.6379909,-73.9607951
1543,36047051900,36,047,51900,40.71572,-73.9551691
1544,36047052000,36,047,52000,40.6374454,-73.9641875
1545,36047052300,36,047,52300,40.7116894,-73.9588115
1546,36047052500,36,047,52500,40.708897,-73.9599897
1547,36047052600,36,047,52600,40.6364701,-73.9666777
1548,36047052700,36,047,52700,40.7084053,-73.9537053
1549,36047052800,36,047,52800,40.6308472,-73.9626086
1550,36047052900,36,047,52900,40.7058714,-73.954506
1551,36047053000,36,047,53000,40.6273634,-73.9637344
1552,36047053100,36,047,53100,40.7007299,-73.9541749
1553,36047053200,36,047,53200,40.6262195,-73.9602546
1554,36047053300,36,047,53300,40.7037756,-73.9573649
1555,36047053400,36,047,53400,40.6225826,-73.9628302
1556,36047053500,36,047,53500,40.7061428,-73.9612325
1557,36047053700,36,047,53700,40.7002982,-73.9599545
1558,36047053800,36,047,53800,40.6181982,-73.956835
1559,36047053900,36,047,53900,40.7026477,-73.9625587
1560,36047054200,36,047,54200,40.6128027,-73.960979
1561,36047054300,36,047,54300,40.7000615,-73.9714263
1562,36047054400,36,047,54400,40.6132196,-73.9571904
1563,36047054500,36,047,54500,40.7052376,-73.965286
1564,36047054600,36,047,54600,40.6131411,-73.9531239
1565,36047054700,36,047,54700,40.7085181,-73.9665621
1566,36047054800,36,047,54800,40.6092526,-73.9483771
1567,36047054900,36,047,54900,40.7111716,-73.9657308
1568,36047055000,36,047,55000,40.6087339,-73.9523174
1569,36047055100,36,047,55100,40.7139593,-73.9644095
1570,36047055200,36,047,55200,40.6083096,-73.9562588
1571,36047055300,36,047,55300,40.7164576,-73.9592358
1572,36047055400,36,047,55400,40.6078701,-73.9600716
1573,36047055500,36,047,55500,40.7180847,-73.9632609
1574,36047055600,36,047,55600,40.6031609,-73.9594057
1575,36047055700,36,047,55700,40.7219984,-73.9593366
1576,36047055800,36,047,55800,40.6036536,-73.9553779
1577,36047056000,36,047,56000,40.6040855,-73.9514358
1578,36047056100,36,047,56100,40.7261911,-73.9569235
1579,36047056200,36,047,56200,40.6045181,-73.9475034
1580,36047056300,36,047,56300,40.7351198,-73.9592518
1581,36047056400,36,047,56400,40.6069158,-73.9433735
1582,36047056500,36,047,56500,40.7301815,-73.9579645
1583,36047056600,36,047,56600,40.6028525,-73.9414035
1584,36047056800,36,047,56800,40.6026717,-73.9378185
1585,36047056900,36,047,56900,40.7237658,-73.952362
1586,36047057000,36,047,57000,40.5992668,-73.9368826
1587,36047057100,36,047,57100,40.7247836,-73.9476187
1588,36047057200,36,047,57200,40.5963688,-73.9382159
1589,36047057300,36,047,57300,40.7280486,-73.9488298
1590,36047057400,36,047,57400,40.6011498,-73.9443385
1591,36047057500,36,047,57500,40.7321132,-73.9531903
1592,36047057600,36,047,57600,40.5998731,-73.947571
1593,36047057800,36,047,57800,40.5994398,-73.9515127
1594,36047057900,36,047,57900,40.7346532,-73.9489587
1595,36047058000,36,047,58000,40.5990068,-73.9554539
1596,36047058200,36,047,58200,40.5985399,-73.9592618
1597,36047058400,36,047,58400,40.5940748,-73.9586719
1598,36047058600,36,047,58600,40.5945637,-73.9546137
1599,36047058800,36,047,58800,40.5896218,-73.958548
1600,36047058900,36,047,58900,40.7300502,-73.9405495
1601,36047059000,36,047,59000,40.5899885,-73.9546862
1602,36047059100,36,047,59100,40.723553,-73.9429265
1603,36047059200,36,047,59200,40.5923379,-73.9514508
1604,36047059300,36,047,59300,40.7259943,-73.9383344
1605,36047059401,36,047,59401,40.5930119,-73.9476257
1606,36047059402,36,047,59402,40.5946146,-73.9430181
1607,36047059600,36,047,59600,40.5910968,-73.9400566
1608,36047059800,36,047,59800,40.5878962,-73.9362265
1609,36047060000,36,047,60000,40.5870743,-73.9456922
1610,36047060600,36,047,60600,40.5864511,-73.9561684
1611,36047060800,36,047,60800,40.5839493,-73.9490961
1612,36047061002,36,047,61002,40.5748504,-73.9563566
1613,36047061003,36,047,61003,40.5814205,-73.9587054
1614,36047061004,36,047,61004,40.5798725,-73.9557672
1615,36047061200,36,047,61200,40.5808755,-73.9493716
1616,36047061600,36,047,61600,40.5766902,-73.9426554
1617,36047062000,36,047,62000,40.5788518,-73.9460579
1618,36047062200,36,047,62200,40.584995,-73.9355821
1619,36047062600,36,047,62600,40.5923335,-73.9344391
1620,36047062800,36,047,62800,40.589588,-73.9273296
1621,36047063200,36,047,63200,40.5997604,-73.9315683
1622,36047063600,36,047,63600,40.6099355,-73.9361433
1623,36047063800,36,047,63800,40.608074,-73.9403
1624,36047064000,36,047,64000,40.6109971,-73.9402463
1625,36047064200,36,047,64200,40.6121974,-73.9463939
1626,36047064400,36,047,64400,40.6137965,-73.9424791
1627,36047064600,36,047,64600,40.6159147,-73.9395351
1628,36047064800,36,047,64800,40.6176898,-73.9364602
1629,36047065000,36,047,65000,40.6199785,-73.9336466
1630,36047065200,36,047,65200,40.614762,-73.9300726
1631,36047065400,36,047,65400,40.6129487,-73.9318078
1632,36047065600,36,047,65600,40.6130109,-73.9349822
1633,36047065800,36,047,65800,40.6080828,-73.9312005
1634,36047066000,36,047,66000,40.6090466,-73.92808
1635,36047066200,36,047,66200,40.6093052,-73.924372
1636,36047066600,36,047,66600,40.5850613,-73.9184685
1637,36047067000,36,047,67000,40.6127246,-73.9227642
1638,36047067200,36,047,67200,40.618747,-73.9278042
1639,36047067400,36,047,67400,40.6198305,-73.9302723
1640,36047067600,36,047,67600,40.624995,-73.9272011
1641,36047067800,36,047,67800,40.6261489,-73.922779
1642,36047068000,36,047,68000,40.6213764,-73.9251879
1643,36047068200,36,047,68200,40.6166469,-73.9241304
1644,36047068600,36,047,68600,40.6148226,-73.9172817
1645,36047068800,36,047,68800,40.6172158,-73.9191004
1646,36047069000,36,047,69000,40.6199654,-73.9206701
1647,36047069200,36,047,69200,40.6236755,-73.9200888
1648,36047069601,36,047,69601,40.6271699,-73.9153676
1649,36047069602,36,047,69602,40.6228458,-73.9088401
1650,36047069800,36,047,69800,40.6111895,-73.9172125
1651,36047070000,36,047,70000,40.6200459,-73.9067408
1652,36047070201,36,047,70201,40.6089645,-73.9081434
1653,36047070202,36,047,70202,40.5913868,-73.8901359
1654,36047070203,36,047,70203,40.6091314,-73.8658406
1655,36047070600,36,047,70600,40.6125404,-73.8942552
1656,36047072000,36,047,72000,40.6288502,-73.9200468
1657,36047072200,36,047,72200,40.6319999,-73.9243887
1658,36047072400,36,047,72400,40.6341061,-73.9270557
1659,36047072600,36,047,72600,40.6324139,-73.9338762
1660,36047072800,36,047,72800,40.6294856,-73.9270042
1661,36047073000,36,047,73000,40.6262017,-73.9298437
1662,36047073200,36,047,73200,40.627928,-73.9336058
1663,36047073400,36,047,73400,40.6278153,-73.9374778
1664,36047073600,36,047,73600,40.6240389,-73.9357949
1665,36047073800,36,047,73800,40.6224096,-73.9390772
1666,36047074000,36,047,74000,40.6273942,-73.9412567
1667,36047074200,36,047,74200,40.6269944,-73.9449753
1668,36047074400,36,047,74400,40.6223172,-73.9431063
1669,36047074600,36,047,74600,40.6186018,-73.942642
1670,36047074800,36,047,74800,40.6218931,-73.9468957
1671,36047075000,36,047,75000,40.6265678,-73.948766
1672,36047075200,36,047,75200,40.6261531,-73.9525462
1673,36047075400,36,047,75400,40.6214738,-73.9507115
1674,36047075600,36,047,75600,40.6168562,-73.9479894
1675,36047075800,36,047,75800,40.6164751,-73.9519619
1676,36047076000,36,047,76000,40.6213569,-73.9547885
1677,36047076200,36,047,76200,40.6257185,-73.9564859
1678,36047076400,36,047,76400,40.6319262,-73.9586448
1679,36047076600,36,047,76600,40.6331871,-73.956842
1680,36047076800,36,047,76800,40.6188042,-73.9608017
1681,36047077000,36,047,77000,40.6361362,-73.9538295
1682,36047077200,36,047,77200,40.6316094,-73.953177
1683,36047077400,36,047,77400,40.63168,-73.947607
1684,36047077600,36,047,77600,40.6309255,-73.9411361
1685,36047078000,36,047,78000,40.6344979,-73.9391486
1686,36047078200,36,047,78200,40.6378537,-73.9414429
1687,36047078400,36,047,78400,40.6342624,-73.9429558
1688,36047078600,36,047,78600,40.634414,-73.9470626
1689,36047078800,36,047,78800,40.6374655,-73.9488367
1690,36047079000,36,047,79000,40.6409778,-73.9536967
1691,36047079200,36,047,79200,40.6447642,-73.9549107
1692,36047079400,36,047,79400,40.6486053,-73.955286
1693,36047079601,36,047,79601,40.6565964,-73.9582723
1694,36047079602,36,047,79602,40.6527602,-73.9576551
1695,36047079801,36,047,79801,40.6600109,-73.9587186
1696,36047079802,36,047,79802,40.6579907,-73.9613712
1697,36047080000,36,047,80000,40.660686,-73.9537667
1698,36047080200,36,047,80200,40.6576399,-73.9534407
1699,36047080400,36,047,80400,40.6589744,-73.9489902
1700,36047080600,36,047,80600,40.6616591,-73.9438615
1701,36047080800,36,047,80800,40.6573033,-73.9394864
1702,36047081000,36,047,81000,40.6591131,-73.9445488
1703,36047081400,36,047,81400,40.6536407,-73.940238
1704,36047081600,36,047,81600,40.6535296,-73.9442053
1705,36047081800,36,047,81800,40.6530923,-73.9479752
1706,36047082000,36,047,82000,40.653453,-73.9513097
1707,36047082200,36,047,82200,40.6532888,-73.9544282
1708,36047082400,36,047,82400,40.6488473,-73.949358
1709,36047082600,36,047,82600,40.6450647,-73.9489732
1710,36047082800,36,047,82800,40.6409911,-73.9496047
1711,36047083000,36,047,83000,40.640887,-73.9455028
1712,36047083200,36,047,83200,40.641524,-73.9416243
1713,36047083400,36,047,83400,40.6415499,-73.9384751
1714,36047083600,36,047,83600,40.6371028,-73.9351273
1715,36047083800,36,047,83800,40.6417561,-73.935135
1716,36047084000,36,047,84000,40.6419943,-73.931292
1717,36047084600,36,047,84600,40.642285,-73.9274549
1718,36047084800,36,047,84800,40.646427,-73.9278611
1719,36047085000,36,047,85000,40.6457434,-73.932316
1720,36047085200,36,047,85200,40.6470029,-73.9382411
1721,36047085400,36,047,85400,40.6443465,-73.943876
1722,36047085600,36,047,85600,40.6486244,-73.9448276
1723,36047085800,36,047,85800,40.6502075,-73.9390272
1724,36047086000,36,047,86000,40.6499956,-73.9329233
1725,36047086200,36,047,86200,40.6502164,-73.9282257
1726,36047086400,36,047,86400,40.6543372,-73.9238222
1727,36047086600,36,047,86600,40.656375,-73.9267616
1728,36047086800,36,047,86800,40.6543124,-73.9297309
1729,36047087000,36,047,87000,40.6541803,-73.9334039
1730,36047087200,36,047,87200,40.6536754,-73.9366498
1731,36047087401,36,047,87401,40.6604744,-73.9384588
1732,36047087600,36,047,87600,40.6606478,-73.9357059
1733,36047087800,36,047,87800,40.6588465,-73.9310338
1734,36047088000,36,047,88000,40.6615193,-73.9310226
1735,36047088200,36,047,88200,40.6604945,-73.9259818
1736,36047088400,36,047,88400,40.6622281,-73.9245506
1737,36047088600,36,047,88600,40.657488,-73.9206765
1738,36047088800,36,047,88800,40.6539393,-73.9180628
1739,36047089000,36,047,89000,40.6569877,-73.9154892
1740,36047089200,36,047,89200,40.6632809,-73.9219219
1741,36047089400,36,047,89400,40.6615039,-73.9164852
1742,36047089600,36,047,89600,40.6580074,-73.9124095
1743,36047089800,36,047,89800,40.6627861,-73.9137077
1744,36047090000,36,047,90000,40.6662517,-73.9198136
1745,36047090200,36,047,90200,40.6675531,-73.9150074
1746,36047090600,36,047,90600,40.6701302,-73.9088595
1747,36047090800,36,047,90800,40.6713225,-73.9047719
1748,36047091000,36,047,91000,40.6657515,-73.9034065
1749,36047091200,36,047,91200,40.665129,-73.9076346
1750,36047091600,36,047,91600,40.6591038,-73.9091012
1751,36047091800,36,047,91800,40.6616527,-73.9045855
1752,36047092000,36,047,92000,40.6585694,-73.9030203
1753,36047092200,36,047,92200,40.6552353,-73.9063728
1754,36047092400,36,047,92400,40.6669331,-73.9114794
1755,36047092800,36,047,92800,40.65248,-73.9117734
1756,36047093000,36,047,93000,40.649929,-73.9154075
1757,36047093200,36,047,93200,40.6375696,-73.9295165
1758,36047093400,36,047,93400,40.6489251,-73.9190149
1759,36047093600,36,047,93600,40.6487962,-73.9215837
1760,36047093800,36,047,93800,40.6504469,-73.9245581
1761,36047094401,36,047,94401,40.6387394,-73.9229746
1762,36047094402,36,047,94402,40.6350817,-73.9207804
1763,36047094600,36,047,94600,40.6446169,-73.9232797
1764,36047095000,36,047,95000,40.6362487,-73.9171451
1765,36047095400,36,047,95400,40.6389669,-73.9146325
1766,36047095600,36,047,95600,40.6355741,-73.9109186
1767,36047095800,36,047,95800,40.6408221,-73.9116859
1768,36047096000,36,047,96000,40.6459276,-73.9147647
1769,36047096200,36,047,96200,40.6450236,-73.9105137
1770,36047096400,36,047,96400,40.6419501,-73.9072687
